roomId,email,accountId,verified
Pending,Cancelled,Booking confirmed.,false
,ADMIN-69,admin,true
hi!,student,Booking complete,true
,Cancelled,Cancelled,true
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
,Checked in.,hi!,true
,Cancelled,Booking confirmed.,false
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
,,Booking complete,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
faculty,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Checked in.,Booking complete,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
staff,,hi!,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,Checked in.,,false
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,,,false
,,,false
,,Unverified badge detected for Cancelled.,false
,Booking complete,student,false
,,,false
Pending,Cancelled,Booking confirmed.,false
faculty,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,,hi!,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
,ADMIN-69,admin,true
,,,false
Pending,admin,partner,true
Pending,Cancelled,Booking confirmed.,false
,Checked in.,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Pending,Pending,true
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
,Booking confirmed.,,false
R101,verified@test.com,1,true
R101,verified@test.com,1,true
R101,verified@test.com,1,true
R101,unverified@test.com,2,false
R101,verified@test.com,1,true
R101,verified@test.com,1,true
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
,,,false
,Checked in.,,false
,,,false
Checked in.,,,false
Booking confirmed.,Pending,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Pending,,false
Pending,Cancelled,Booking confirmed.,false
,,hi!,false
,Checked in.,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Booking confirmed.,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Booking confirmed.,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
,Pending,Cancelled,false
,Cancelled,Cancelled,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,Pending,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
,Pending,Cancelled,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Checked in.,,false
Pending,Checked in.,student,false
,Checked in.,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
Booking confirmed.,Pending,,false
,Cancelled,,false
,,,false
,Cancelled,,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Checked in.,hi!,true
,Checked in.,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
student,Checked in.,Booking complete,false
,,,false
,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
hi!,Pending,Checked in.,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,Cancelled,,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,hi!,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
,,hi!,false
Pending,Cancelled,Booking confirmed.,false
,admin,hi!,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,hi!,Booking confirmed.,false
,,,false
,Cancelled,,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,hi!,,true
,Checked in.,Booking complete,true
,,,false
Checked in.,,,false
,,,false
Pending,Checked in.,Pending,true
,,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,Pending,Cancelled,false
,,,false
Checked in.,,,false
Pending,,,false
,hi!,Booking complete,false
,hi!,Booking complete,false
,hi!,Booking complete,false
,,,false
Checked in.,,,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,Cancelled,,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,Cancelled,Booking confirmed.,false
,ADMIN-69,admin,true
,Cancelled,Booking confirmed.,false
,Cancelled,,false
,Cancelled,Booking confirmed.,false
student,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,Cancelled,Booking confirmed.,false
,,hi!,false
Booking confirmed.,,Unverified badge detected for .,true
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
ADMIN-69,Cancelled,,true
Pending,Cancelled,Booking confirmed.,false
,admin,hi!,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
,,Booking complete,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Booking confirmed.,hi!,,true
,Cancelled,Booking confirmed.,false
,Cancelled,,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
hi!,Pending,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
,,Booking complete,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,hi!,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
hi!,Pending,Booking complete,true
,,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
,,,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,Cancelled,,false
hi!,Checked in.,Pending,true
hi!,Cancelled,Checked in.,false
,,,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Checked in.,Booking complete,Booking confirmed.,false
,,,false
,partner,Pending,false
,Pending,Cancelled,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,,,false
Pending,admin,Pending,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
hi!,Checked in.,Pending,true
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Checked in.,Booking complete,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
student,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,,,false
,,,false
,,hi!,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Booking confirmed.,ADMIN-69,true
,,hi!,false
,admin,,true
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Booking confirmed.,Cancelled,Checked in.,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Cancelled,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Checked in.,Cancelled,true
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
Checked in.,,,false
,,,false
,,,false
faculty,Booking confirmed.,,false
,Cancelled,,false
,,,false
Checked in.,,,false
Pending,,,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Checked in.,Booking complete,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
hi!,Cancelled,Cancelled,false
,,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,Pending,Cancelled,false
,,hi!,false
,Cancelled,Booking confirmed.,false
,Unverified badge detected for Cancelled.,staff,true
Pending,Cancelled,Booking confirmed.,false
,student,,false
,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Booking confirmed.,ADMIN-69,hi!,false
Pending,Checked in.,Pending,true
,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
,Cancelled,Booking confirmed.,false
Booking confirmed.,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,,false
,Cancelled,,false
,Pending,,false
Pending,Cancelled,Booking confirmed.,false
ADMIN-69,Cancelled,,true
Cancelled,admin,ADMIN-69,true
,,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,,,false
,Pending,,false
,,,false
hi!,Checked in.,Pending,true
Pending,Cancelled,Booking confirmed.,false
,admin,hi!,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,,hi!,false
,,,false
,,,false
Checked in.,,,false
Pending,,,false
,,,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Cancelled,true
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
,Checked in.,Booking complete,true
,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,Cancelled,,false
,,,false
Pending,Checked in.,Pending,true
,Cancelled,Booking confirmed.,false
,Cancelled,,false
,Cancelled,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,Checked in.,hi!,true
,,Booking complete,false
,Cancelled,,false
,Cancelled,,false
,Cancelled,,false
Pending,hi!,Pending,false
,Cancelled,,true
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
hi!,Checked in.,Pending,true
,Cancelled,,false
hi!,Pending,Checked in.,false
,,,false
,,,false
Checked in.,,,false
Pending,,,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,,false
Checked in.,,,false
Pending,,,false
,,,false
Booking confirmed.,hi!,,true
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
faculty,Cancelled,,false
,,,false
,hi!,,true
Pending,Cancelled,Booking confirmed.,false
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,hi!,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,Cancelled,,false
partner,Pending,,false
faculty,Pending,Booking complete,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,,,false
,Cancelled,,false
,Cancelled,,true
Pending,Cancelled,Booking confirmed.,false
,admin,hi!,false
hi!,Checked in.,Pending,true
Pending,Cancelled,Booking confirmed.,false
hi!,admin,hi!,false
hi!,student,admin,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,,false
Pending,Checked in.,Pending,true
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
,ADMIN-69,admin,true
hi!,student,Booking complete,true
,Cancelled,Cancelled,true
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
,Checked in.,hi!,true
,Cancelled,Booking confirmed.,false
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
,,Booking complete,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
faculty,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,Cancelled,Booking confirmed.,false
Checked in.,Booking complete,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Checked in.,,,false
Pending,,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
staff,,hi!,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,Checked in.,,false
ADMIN-69,Booking confirmed.,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Checked in.,false
,,,false
,,,false
,,Unverified badge detected for Cancelled.,false
,Booking complete,student,false
,,,false
Pending,Cancelled,Booking confirmed.,false
faculty,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,,hi!,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,,,false
,,,false
,Cancelled,Booking confirmed.,false
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,Booking confirmed.,false
,,,false
,ADMIN-69,admin,true
,,,false
Pending,admin,partner,true
Pending,Cancelled,Booking confirmed.,false
,Checked in.,,false
,,,false
Pending,Cancelled,Booking confirmed.,false
,student,,false
Pending,Pending,Pending,true
,Cancelled,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
,Cancelled,Booking confirmed.,false
Pending,Cancelled,Booking confirmed.,false
,,,false
Pending,Cancelled,Booking confirmed.,false
Pending,Cancelled,Cancelled,false
Pending,Cancelled,Booking confirmed.,false
,Cancelled,,false
,Booking confirmed.,,false
R101,verified@test.com,1,true
R101,verified@test.com,1,true
R101,verified@test.com,1,true
R101,unverified@test.com,2,false
R101,verified@test.com,1,true
R101,verified@test.com,1,true
